id,track_id,title,album_name,album_id,filename,filepath,description,seo_keywords,prompt,tags,cover_prompt,seed,created_at
126,126,TOKYO GHOUL,NEON VENDETTA,21,TOKYO GHOUL.wav,music/NEON VENDETTA/TOKYO GHOUL.wav,Eerie melodies meet rapid-fire percussion. A ghost in the machine haunting the network.,anime vibe trap|eerie instrumental|tokyo night drive|fast trap beat|ninja aesthetic|gaming music|boss fight music|cyber trap|dark electronic|mysterious vibe|tension builder|action scene music|shadow beat|trap metal influence|hard hitting,"150 BPM, A minor, Cyber Trap instrumental, vibe: mysterious lethal precision; instruments: koto-inspired synth leads, rapid hi-hats, deep square wave bass, glitch artifacts; groove: frantic but precise trap rhythm; arrangement: [Intro]->[Melody Hook]->[Trap Drop]->[Glitch Solo]->[Outro]; production notes: stereo-widened hi-hats, crisp transients, glitch stutter effects on the master bus. Optimized for gaming highlights.",Cyber Trap|Gaming|Fast,"Single-subject cinematic cutout: Undead Geisha cyborg with cracked porcelain face and exposed wiring, pose: holding a digital fan that projects holograms, expression: eerie serenity. Outfit: Traditional kimono made of transparent plastic and fiber optics. Environment: Cyberpunk temple entrance with neon torii gates. Atmosphere: Falling cherry blossom holograms, digital distortion. Lighting: Soft pink neon glow + harsh white rim light. Camera: Portrait lens, sharp focus on eyes.",ALB1_T03_SEED77312,2025-12-22 08:22:47.223+00
127,127,CURTAIN CALL,PHANTOM ARIA,22,CURTAIN CALL.wav,music/PHANTOM ARIA/CURTAIN CALL.wav,"The grand finale. Orchestral hits, fireworks sounds, and double-time kicks.",finale music|grand ending beat|orchestral hardstyle|fireworks music|celebration rave|standing ovation vibe|epic outro|victory lap music|last song of the night|emotional end|massive chords|viral celebration sound|hands up music|triumphant beat|energetic finish,"150 BPM, E major, orchestral hardstyle instrumental, vibe: standing ovation; instruments: full orchestra hits, euphoric hardstyle kick, crowd cheering texture, bright lead synth; groove: anthemic; arrangement: [Intro]->[Orchestra]->[Build]->[Euphoric Drop]->[Finale]; production notes: huge stereo width, feeling of triumph, fireworks foley mixed into the drop.",Finale|Happy|Epic,"Single-subject cinematic cutout: Cyber-Performer, pose: bowing to a massive crowd. Body details: metallic skin reflecting lights, holding roses. Environment: A massive stadium stage. Atmosphere: confetti, fireworks, spotlights. Lighting: Gold + Stage White. Camera: Behind subject looking at crowd. Mood: triumphant, finished.",ALB31_T06_SEED67676,2025-12-22 08:22:47.223+00
128,128,HIGH NOTE,PHANTOM ARIA,22,HIGH NOTE.wav,music/PHANTOM ARIA/HIGH NOTE.wav,A glass-shattering soprano note that holds... and drops into a heavy kick.,soprano drop|glass breaking beat|high note challenge audio|opera techno|dramatic intro music|diva vocal chops|hardstyle kick drop|epic vocal trance|climax music|gym pr song|emotional buildup|viral singing trend|loud bass|theatrical beat|rave anthem,"150 BPM, F minor, operatic hardstyle instrumental, vibe: shattering climax; instruments: solo soprano vocal (long high note), euphoric super-saws, distorted hardstyle kick, orchestral strings; groove: energetic gallop; arrangement: [Intro]->[Aria Build]->[High Note Hold]->[HARD DROP]->[Outro]; production notes: excessive reverb on vocals, extreme compression on the kick, contrast between beauty and aggression.",Hardstyle|Opera|Epic,"Single-subject cinematic cutout: Android Diva, pose: arms wide open, chest plate glowing, mouth open in song. Body details: ornate gold filigree on white porcelain skin. Environment: A stage made of red velvet and speakers. Atmosphere: spotlight beams, dust. Lighting: Spotlight White + Stage Red. Camera: Low angle hero shot. Mood: powerful, shattering.",ALB31_T01_SEED12121,2025-12-22 08:22:47.223+00
129,129,LACRIMOSA RAVE,PHANTOM ARIA,22,LACRIMOSA RAVE.wav,music/PHANTOM ARIA/LACRIMOSA RAVE.wav,"Sad, minor key choir chords mixed with euphoric trance leads. Crying in the club.",sad rave music|emotional techno|choir trance|lacrimosa style beat|crying in the club|sad banger|melancholy dance|epic choir drop|religious experience music|uplifting sad music|trance anthem|viral emotional sound|soaring synth|massive reverb|spiritual bass,"138 BPM, D minor, euphoric trance instrumental, vibe: tragic beauty; instruments: full choir chords, bright trance lead synth, rolling bassline, church bells; groove: rolling and emotional; arrangement: [Intro]->[Choir]->[Build]->[Euphoria Drop]->[Outro]; production notes: wall of sound production, very wet reverb, emotional chord progression, huge scale.",Trance|Choir|Emotional,"Single-subject cinematic cutout: Weeping Angel Statue (Robot), pose: covering face with hands, tears are neon blue liquid. Body details: stone texture, fiber optic wings. Environment: A rain-slicked graveyard rave. Atmosphere: rain, blue lasers. Lighting: Rain Blue + Moon White. Camera: Eye level. Mood: tragic, beautiful.",ALB31_T03_SEED34343,2025-12-22 08:22:47.223+00
130,130,MASKED BALL,PHANTOM ARIA,22,MASKED BALL.wav,music/PHANTOM ARIA/MASKED BALL.wav,A waltz time intro that speeds up into a 4/4 techno banger.,masquerade rave music|waltz remix techno|scary fancy music|vampire ball audio|3/4 to 4/4 switch|gothic dance music|masked singer vibe|dark classical remix|fancy party gone wrong|mystery techno|elegant rave|viral transition sound|harpsichord techno|fast beat|creepy classy,"145 BPM, C minor, gothic techno instrumental, vibe: corrupted elegance; instruments: harpsichord waltz melody, techno rumble bass, orchestral stabs, hi-hat rolls; groove: starts 3/4 waltz, drops into 4/4 driving; arrangement: [Waltz Intro]->[Speed Up]->[Techno Drop]->[Bridge]->[Drop]; production notes: seamless tempo transition, dark atmosphere, blending classical instruments with industrial drums.",Techno|Waltz|Gothic,"Single-subject cinematic cutout: Masquerade Cyborg, pose: holding a venetian mask, finger over lips (shhh). Body details: lace-patterned carbon fiber, glowing purple eyes. Environment: A ballroom with shattered mirrors. Atmosphere: cold fog, laser grid on floor. Lighting: Royal Purple + Silver. Camera: Close up. Mood: mysterious, elegant.",ALB31_T02_SEED23232,2025-12-22 08:22:47.223+00
133,133,FOSSIL FUEL,PRIMAL INSTINCT,23,FOSSIL FUEL.wav,music/PRIMAL INSTINCT/FOSSIL FUEL.wav,"Gritty, dirty, and ancient. Sludge metal mixed with trap.",sludge trap|dirty bass music|fossil aesthetic|grimy beat|industrial primitive|slow heavy metal trap|oil aesthetic music|underground beat|bone rattle trap|dark history|caveman music|viral gritty sound|distorted guitar|muddy bass|heavy vibe,"120 BPM, E minor, industrial sludge trap instrumental, vibe: ancient grime; instruments: down-tuned guitar chugs, bubbling tar sounds, heavy 808s, rock drums; groove: slow and muddy; arrangement: [Intro]->[Grind]->[Drop]->[Tar]->[Drop]; production notes: lo-fi distortion, thick muddy low end, feeling of being stuck in tar, heavy weight.",Industrial|Grime|Heavy,"Single-subject cinematic cutout: Skeleton T-Rex (Museum Display), pose: coming to life, breaking glass. Body details: bones covered in black oil. Environment: A destroyed museum hall. Atmosphere: dust, oil spills. Lighting: Emergency Red + Oil Black. Camera: Wide shot. Mood: ancient, resurrected.",ALB27_T03_SEED65667,2025-12-22 08:22:47.223+00
134,134,JUNGLE DRUMS,PRIMAL INSTINCT,23,JUNGLE DRUMS.wav,music/PRIMAL INSTINCT/JUNGLE DRUMS.wav,"Tribal percussion and deep bass. No melody, just rhythm.",tribal drum beat|jungle terror percussion|drum only track|rhythm focus primal|wild drum beat|safari music|chase drums|intense percussion|movie chase drums|primitive beat|survival rhythm|viral drum challenge|deep toms|hypnotic drum|raw energy,"130 BPM, A minor, jungle terror/tribal instrumental, vibe: the hunt; instruments: massive taiko/conga drums, wooden clicks, bone rattles, deep sub-kick; groove: complex tribal polyrhythm; arrangement: [Intro]->[Build]->[Drum Solo]->[Chant]->[Solo]; production notes: minimal melody, focus entirely on the power of the drums, raw and unpolished feel.",Tribal|Drums|Raw,"Single-subject cinematic cutout: Tribal Cyborg Warrior, pose: beating a massive drum made of a dinosaur skull. Body details: war paint, bone armor. Environment: A dark jungle clearing. Atmosphere: firelight, sweat, vibration. Lighting: Fire Orange + Night Blue. Camera: Dynamic action. Mood: primal, rhythmic.",ALB27_T06_SEED98990,2025-12-22 08:22:47.223+00
135,135,PTERODACTYL SKY,PRIMAL INSTINCT,23,PTERODACTYL SKY.wav,music/PRIMAL INSTINCT/PTERODACTYL SKY.wav,High pitched screeches and soaring synths. Aerial combat.,flying dinosaur music|screeching dubstep|aerial battle music|high pitched bass|sky terror beat|pteranodon theme|soaring trap|epic flight music|bird prey beat|attack from above|fast dubstep|viral flight sound|piercing lead|energetic drop|air raid vibe,"150 BPM, G minor, melodic dubstep instrumental, vibe: death from above; instruments: high-pitched screech leads (mimicking birds), soaring pads, punchy drums, growl bass; groove: half-time soaring; arrangement: [Intro]->[Fly]->[Screech Drop]->[Glide]->[Drop]; production notes: lots of air frequencies, wide stereo spread, piercing but melodic leads.",Dubstep|Melodic|Flying,"Single-subject cinematic cutout: Mecha-Pterodactyl, pose: diving with wings tucked. Body details: jet engines on wings, metallic beak. Environment: Above the clouds. Atmosphere: contrails, speed lines, sun glare. Lighting: Sun White + Sky Blue. Camera: Tracking shot. Mood: fast, predatory.",ALB27_T04_SEED76778,2025-12-22 08:22:47.223+00
137,137,TYRANT KING,PRIMAL INSTINCT,23,TYRANT KING.wav,music/PRIMAL INSTINCT/TYRANT KING.wav,A massive roar leads into a stomping Riddim beat. The T-Rex has arrived.,t-rex theme remix|riddim dinosaur|king of jungle music|heavy stomp dubstep|monster roar beat|jurassic park trap|apex predator music|scary big beat|loudest drop|cinematic monster|dino crisis vibe|viral roar trend|metallic bass|aggressive stomp|boss music,"140 BPM, F minor, riddim dubstep instrumental, vibe: apex predator; instruments: T-Rex roar samples (processed as bass), heavy metallic stomp, bone-crushing snares, sub-bass growls; groove: quarter-note stomp; arrangement: [Intro]->[Roar]->[DROP]->[Stomp]->[DROP]; production notes: the roar should be the lead synth, massive impact on kicks, terrifying scale.",Riddim|Heavy|Monster,"Single-subject cinematic cutout: T-Rex Head, pose: jaws wide open, screaming. Body details: cybernetic eye, drool made of neon slime. Environment: Rain-slicked jungle leaves. Atmosphere: heavy rain, lightning flash. Lighting: Lightning White + Throat Red. Camera: Extreme close up. Mood: terrifying, loud.",ALB27_T01_SEED43445,2025-12-22 08:22:47.223+00
138,138,VOLCANIC ERUPTION,PRIMAL INSTINCT,23,VOLCANIC ERUPTION.wav,music/PRIMAL INSTINCT/VOLCANIC ERUPTION.wav,Explosive bass and fire crackles. The world is ending.,fire music|volcano beat|explosive dubstep|magma bass|hot beat|disaster music|burning world|intense heat audio|lava flow sound|apocalypse dinosaur|meteor strike music|viral explosion sound|heavy sub|chaos energy|destructive beat,"140 BPM, C# minor, fire dubstep instrumental, vibe: extinction event; instruments: explosion samples, crackling fire noise, magma bubbling synth, heavy sub-bass; groove: chaotic destruction; arrangement: [Intro]->[Rumble]->[ERUPTION DROP]->[Burn]->[Drop]; production notes: distortion on the master bus, feeling of intense heat and pressure, loud and clipping style.",Fire|Dubstep|Hot,"Single-subject cinematic cutout: Lava Golem Dinosaur, pose: emerging from a lava pool. Body details: made of molten rock. Environment: A volcanic crater. Atmosphere: ash falling, heat haze. Lighting: Magma Orange + Ash Grey. Camera: Low angle. Mood: hot, destructive.",ALB27_T05_SEED87889,2025-12-22 08:22:47.223+00
140,140,FINAL FLASH,SERVER DECAY,24,FINAL FLASH.wav,music/SERVER DECAY/FINAL FLASH.wav,An explosion of energy. High BPM happy hardcore/rave for victory screens.,happy hardcore|uk hardcore|anime ending music|victory screen audio|euphoric rave|fast happy beat|nightcore style instrumental|high energy dance|gaming win music|uplifting fast|rave anthem|hands up music|melody focus|viral anime vibe|speed dance,"170 BPM, F major, happy hardcore instrumental, vibe: euphoria explosion; instruments: super-saw chords, donk bass, breakbeat loops, piano melody; groove: fast and uplifting; arrangement: [Intro]->[Anthem]->[Drop]->[Euphoria]->[Outro]; production notes: very bright, massive stereo width on saws, pumping sidechain, energetic drum fills. Pure positivity.",Hardcore|Happy|Rave,"Single-subject cinematic cutout: Celestial Being (Glowing humanoid), pose: ascending into the sky with arms wide open. Body details: made of pure energy and light code. Environment: The upper atmosphere/space. Atmosphere: stars, aurora borealis. Lighting: Solar Gold + Cosmic White. Camera: Looking up. Mood: transcendent, euphoric.",ALB3_T06_SEED00700,2025-12-22 08:22:47.223+00
142,142,NEURO LINK,SERVER DECAY,24,NEURO LINK.wav,music/SERVER DECAY/NEURO LINK.wav,"Fast, complex, and cerebral. Drum & Bass for high-speed gameplay.",neurofunk dnb|fast drum and bass|complex bass|racing drone music|esports tournament music|high apm audio|intense dnb|dark drum & bass|techstep|scifi chase music|cyberpunk dnb|focus flow state|running music|viral speed clip|rolling bass,"174 BPM, G minor, neurofunk drum and bass instrumental, vibe: cognitive overload; instruments: reese bass, distorted tech-step drums, sci-fi fx, rapid arp leads; groove: rolling and frantic; arrangement: [Intro]->[Build]->[Drop]->[Roll]->[Outro]; production notes: tight drum tuning, frequency splitting on bass, fast modulation rates, dark atmosphere. For high-speed action.",DnB|Fast|Neuro,"Single-subject cinematic cutout: Cyber-Hacker (Female), pose: typing in mid-air on holographic keyboards, expression: intense focus. Body details: neural interface headset, glowing spine. Environment: A data tunnel (fiber optics). Atmosphere: speed lines, streaming data. Lighting: Neon Blue + Data Green. Camera: Dolly zoom effect. Mood: hyper-focused, fast.",ALB3_T03_SEED97531,2025-12-22 08:22:47.223+00
143,143,RAZOR WIRE,SERVER DECAY,24,RAZOR WIRE.wav,music/SERVER DECAY/RAZOR WIRE.wav,"Sharp, metallic, and dangerous. Dubstep for the modern age.",metallic dubstep|tearout dubstep|heavy headbang|rail breaker music|mechanical bass|robot fight music|aggressive drop|dubstep gaming|hardcore bass|gym PR song|intense electronic|screechy bass|riddim vibe|viral headbang|filthy drop,"140 BPM, F minor, heavy dubstep instrumental, vibe: mechanical violence; instruments: metallic screech bass, machine gun bass fills, punchy snares, sub-bass terror; groove: half-time heavy stomp; arrangement: [Intro]->[Build]->[Heavy Drop]->[Bridge]->[Drop 2]; production notes: extreme multi-band compression, metallic resonances, sharp transients, wall-of-sound limitation. Pure headbanger fuel.",Dubstep|Heavy|Bass,"Single-subject cinematic cutout: War-Machine Robot, pose: deploying shoulder-mounted cannons, expression: target lock on. Body details: gunmetal grey, sharp edges, ammunition belts. Environment: A destroyed futuristic trench. Atmosphere: smoke, laser fire. Lighting: Muzzle Flash Yellow + Steel Blue. Camera: Shaky cam aesthetic (action). Mood: violent, explosive.",ALB3_T02_SEED24680,2025-12-22 08:22:47.223+00
